Viewer_ID,Live_ID,Streamer_ID,Viewer_Age,Viewer_Gender,Viewer_Country,Viewer_Device_Brand,Viewer_Device_Price,Account_Age_Days,Accumulated_Watch_Count,Accumulated_Watch_Duration,Is_Live_Streamer,Is_Photo_Author,Watch_Time,Click_Count,Comment_Count,Like_Count,Gift_Count,Gift_Value,Has_Comment,Has_Like,Has_Gift,Interaction_Count,Like_Rate,Comment_Rate,Gift_Rate,Engagement_Score,Engagement_Level,Streamer_Gender,Streamer_Age,Log_Watch_Time,Log_Click_Count,Log_Comment_Count,Log_Like_Count,Log_Gift_Count,Log_Gift_Value,Z_Watch_Time,Z_Click_Count,Z_Comment_Count,Z_Like_Count,Z_Gift_Count,Z_Gift_Value,Watch_Time_Level,Like_Behavior,Comment_Behavior,Gift_Behavior,Gift_Value_Level
16489,8790859,301686,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,913,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7271,Low,F,18-23,6.81783057145415,0.6931471805599453,0.0,0.0,0.0,0.0,-1.1340918079228552,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,8851094,428750,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,3941,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3118,Medium,F,31-40,8.279443487712665,0.6931471805599453,0.0,0.0,0.0,0.0,-0.36388232726797853,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16489,8889831,117713,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,1976,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0357,Low,F,50+,7.589335823170617,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7275404887349024,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,9010218,130018,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,24105,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0361,High,F,24-30,10.090216051148289,1.3862943611198906,0.0,0.0,0.0,0.0,0.5903198285517604,3.653287418690806,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16489,9281355,109822,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,62757,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.4188,High,F,18-23,11.047041338907707,0.6931471805599453,0.0,0.0,0.0,0.0,1.0945271325273698,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16489,9372175,40170,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,2917,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1915,Medium,F,24-30,7.978653729082731,1.0986122886681098,0.0,0.0,0.0,0.0,-0.5223860741927847,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16489,9395779,348950,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,903,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7227,Low,F,18-23,6.806829360392176,0.6931471805599453,0.0,0.0,0.0,0.0,-1.1398889905861744,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,9566843,114856,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,1327,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8766,Low,F,24-30,7.191429330036379,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9372207330848499,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,9610005,178006,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,5425,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4396,Medium,M,24-30,8.598957493218878,0.6931471805599453,0.0,0.0,0.0,0.0,-0.195511677620974,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16489,10049702,286709,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,6444,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5084,Medium,F,18-23,8.771059915373288,0.6931471805599453,0.0,0.0,0.0,0.0,-0.10482082800374927,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16489,10146598,341721,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,2067,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0537,Low,F,31-40,7.63433723562832,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7038266079035067,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,10154612,204917,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,173248,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.825,High,F,24-30,12.06248514502972,0.6931471805599453,0.0,0.0,0.0,0.0,1.6296239682542346,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16489,10187436,292461,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,5967,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4777,Medium,M,24-30,8.694167141883597,0.6931471805599453,0.0,0.0,0.0,0.0,-0.14534013545979602,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16489,10229852,113380,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,3655,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2816,Medium,F,24-30,8.204124932574041,0.6931471805599453,0.0,0.0,0.0,0.0,-0.40357208684228085,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16489,10343645,395479,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,1291,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8656,Low,F,41-49,7.163946684342547,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9517029492936756,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,10345953,218003,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,6930,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5375,Medium,F,31-40,8.843759381917984,1.0986122886681098,0.0,0.0,0.0,0.0,-0.06651121966051439,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16489,10543833,114856,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,1140,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8159,Low,F,24-30,7.039660349862076,0.6931471805599453,0.0,0.0,0.0,0.0,-1.017196700797833,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,11071899,209573,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,1277,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8612,Low,F,50+,7.15305163493748,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9574441891600192,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,11269542,105978,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,15521,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.86,High,F,41-49,9.650013651414085,0.6931471805599453,0.0,0.0,0.0,0.0,0.3583513929209245,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16489,11299539,229288,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,3932,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3109,Medium,M,50+,8.27715777243181,0.6931471805599453,0.0,0.0,0.0,0.0,-0.36508680456823334,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16489,11396914,398996,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,1007,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7663,Low,F,31-40,6.915723448631314,0.6931471805599453,0.0,0.0,0.0,0.0,-1.082506315449621,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,11439240,264116,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,1202,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.837,Low,M,24-30,7.0925737159746784,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9893135480287583,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,11489411,309584,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,1047,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7819,Low,F,18-23,6.954638864880987,0.6931471805599453,0.0,0.0,0.0,0.0,-1.061999502595329,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16489,11510621,3616,41-49,M,China,VIVO,2000-4000,1551,100000-500000,5000000000-10000000000,0,1,9979,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6833,Medium,F,24-30,9.20833836930551,0.6931471805599453,0.0,0.0,0.0,0.0,0.12560680927168333,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16490,1277396,33084,50+,M,China,APPLE,5000+,34,0-50000,0-1000000000,1,0,1208725,2,0,1,0,0,0,1,0,1,4.963908250429171e-05,0.0,0.0,5.7407,High,M,18-23,14.005077470330187,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,2.6532896798462278,2.001678333500287,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Long,Liked,No_Comment,No_Gift,No_Gift
16490,5281533,287387,50+,M,China,APPLE,5000+,34,0-50000,0-1000000000,1,0,77815,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.5048,High,M,18-23,11.262102344549277,0.6931471805599453,0.0,0.0,0.0,0.0,1.2078553767032112,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16490,8353437,129425,50+,M,China,APPLE,5000+,34,0-50000,0-1000000000,1,0,2052672,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.8139,High,M,24-30,14.534653404211056,0.6931471805599453,0.0,0.0,0.0,0.0,2.9323542669640132,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16490,9549780,124934,50+,M,China,APPLE,5000+,34,0-50000,0-1000000000,1,0,516276,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.2618,High,M,24-30,13.1543987221319,0.6931471805599453,0.0,0.0,0.0,0.0,2.205017206631399,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16503,69825,184020,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,2027,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0459,Low,F,31-40,7.614805364711073,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7141190950511297,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16503,1267878,30506,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,107665,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.6347,High,M,31-40,11.58678912156705,0.6931471805599453,0.0,0.0,0.0,0.0,1.3789518627294288,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16503,2955979,177698,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,20311,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9676,High,F,31-40,9.918967123384514,0.6931471805599453,0.0,0.0,0.0,0.0,0.500078735134717,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16503,4628498,391667,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,6633,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.52,Medium,F,31-40,8.799963219506997,0.6931471805599453,0.0,0.0,0.0,0.0,-0.0895899836273732,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16503,5264281,16032,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,29429,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.1159,High,F,31-40,10.289769841227518,0.6931471805599453,0.0,0.0,0.0,0.0,0.695476412288771,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16503,6041862,296501,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,1094,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7994,Low,F,31-40,6.9985096422506015,0.6931471805599453,0.0,0.0,0.0,0.0,-1.038881419635121,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16503,7363115,349261,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,1189,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8327,Low,F,41-49,7.081708586105575,0.6931471805599453,0.0,0.0,0.0,0.0,-0.995039021538634,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16503,7522012,315289,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,4067,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3244,Medium,F,41-49,8.31090675716845,0.6931471805599453,0.0,0.0,0.0,0.0,-0.3473024871764738,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16503,8655860,55577,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,1053,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7841,Low,F,18-23,6.960347729101308,0.6931471805599453,0.0,0.0,0.0,0.0,-1.0589911675585002,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16503,8754964,306144,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,15628,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8628,High,F,31-40,9.656883441842194,0.6931471805599453,0.0,0.0,0.0,0.0,0.36197148799465034,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16503,8899009,368174,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,24155,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0369,High,F,50+,10.092288075427792,0.6931471805599453,0.0,0.0,0.0,0.0,0.591411699543367,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16503,9466274,338465,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,1775,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9928,Low,M,31-40,7.4821189235521155,0.6931471805599453,0.0,0.0,0.0,0.0,-0.784039354921705,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16503,9555353,130169,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,2978,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1997,Medium,F,31-40,7.999342952713282,0.6931471805599453,0.0,0.0,0.0,0.0,-0.5114837100918772,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16503,10989024,312752,31-40,M,China,VIVO,2000-4000,2106,100000-500000,10000000000-50000000000,1,1,1169,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8259,Low,F,31-40,7.064759027791802,0.6931471805599453,0.0,0.0,0.0,0.0,-1.003970736879244,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16508,6875051,227091,41-49,M,China,VIVO,1000-2000,2363,100000-500000,1000000000-5000000000,1,1,18253,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9249,High,F,50+,9.812139513076822,0.6931471805599453,0.0,0.0,0.0,0.0,0.4437850082940219,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16508,6931117,244077,41-49,M,China,VIVO,1000-2000,2363,100000-500000,1000000000-5000000000,1,1,10148,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6901,Medium,F,50+,9.225130457448818,0.6931471805599453,0.0,0.0,0.0,0.0,0.13445554435338733,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16525,1766966,92042,18-23,M,China,IQOO,1000-2000,497,0-50000,0-1000000000,0,1,1014,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7691,Low,F,12-17,6.922643891475888,0.6931471805599453,0.0,0.0,0.0,0.0,-1.0788595286499634,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16525,6368822,82246,18-23,M,China,IQOO,1000-2000,497,0-50000,0-1000000000,0,1,6475,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5103,Medium,M,18-23,8.775858314797526,0.6931471805599453,0.0,0.0,0.0,0.0,-0.10229227021159587,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16525,7352182,113988,18-23,M,China,IQOO,1000-2000,497,0-50000,0-1000000000,0,1,1020,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7714,Low,M,18-23,6.928537818164665,0.6931471805599453,0.0,0.0,0.0,0.0,-1.0757536733557984,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16526,8975564,270703,12-17,M,China,VIVO,2000-4000,276,0-50000,0-1000000000,0,1,702,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.6221,Low,M,24-30,6.555356891810665,0.6931471805599453,0.0,0.0,0.0,0.0,-1.2724045679121947,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16546,9308324,162289,12-17,F,China,APPLE,5000+,2140,50000-100000,0-1000000000,1,1,118856,1,1,1,1,1,1,1,1,3,0.0005048125462744834,0.0005048125462744834,0.0005048125462744834,5.0902,High,F,18-23,11.685676368824232,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.4310613470574083,-0.32613393012780506,4.932438691789455,4.776307491882421,8.221717999936317,1.9548158817975616,Long,Liked,Commented,Gifted,Low_Gift
16558,9298410,172198,31-40,M,China,HUAWEI,5000+,3414,100000-500000,1000000000-5000000000,1,1,1670735,1,1,0,0,0,1,0,0,1,0.0,3.591233798298354e-05,0.0,5.8701,High,F,18-23,14.32877480586791,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,2.8238647711857876,-0.32613393012780506,4.932438691789455,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,Commented,No_Gift,No_Gift
16567,5620275,406981,12-17,F,China,HONOR,1000-2000,275,0-50000,0-1000000000,0,1,16307,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8798,High,F,18-23,9.699411063939143,1.0986122886681098,0.0,0.0,0.0,0.0,0.38438178374698007,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16567,6686657,253468,12-17,F,China,HONOR,1000-2000,275,0-50000,0-1000000000,0,1,53092,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.3519,High,F,18-23,10.879800371798126,0.6931471805599453,0.0,0.0,0.0,0.0,1.0063980684031806,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16575,6376359,362257,18-23,M,China,APPLE,5000+,1437,50000-100000,1000000000-5000000000,1,1,5928,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.475,Medium,F,18-23,8.687610843707368,0.6931471805599453,0.0,0.0,0.0,0.0,-0.14879503309867145,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16575,7544855,311418,18-23,M,China,APPLE,5000+,1437,50000-100000,1000000000-5000000000,1,1,21577,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9918,High,M,18-23,9.979429556111285,0.6931471805599453,0.0,0.0,0.0,0.0,0.5319399333983619,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16577,170055,292648,50+,M,China,TCL,2000-4000,2687,100000-500000,5000000000-10000000000,0,1,27834,1,0,1,0,0,0,1,0,1,0.002155636990730761,0.0,0.0,4.2322,High,F,24-30,10.234049500617608,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6661141001980092,-0.32613393012780506,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Long,Liked,No_Comment,No_Gift,No_Gift
16577,1852658,303808,50+,M,China,TCL,2000-4000,2687,100000-500000,5000000000-10000000000,0,1,17780,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9144,High,F,41-49,9.785885750455948,0.6931471805599453,0.0,0.0,0.0,0.0,0.42995036257590546,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
16577,9022863,120204,50+,M,China,TCL,2000-4000,2687,100000-500000,5000000000-10000000000,0,1,4440,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3595,Medium,F,24-30,8.398634855292102,0.6931471805599453,0.0,0.0,0.0,0.0,-0.30107341233522017,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16577,10260458,45404,50+,M,China,TCL,2000-4000,2687,100000-500000,5000000000-10000000000,0,1,7517,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.57,Medium,F,41-49,8.925055424124123,0.6931471805599453,0.0,0.0,0.0,0.0,-0.023671571932734885,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
16577,10487939,154540,50+,M,China,TCL,2000-4000,2687,100000-500000,5000000000-10000000000,0,1,2164,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0721,Low,F,41-49,7.68017564043659,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6796716667636863,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
16577,11258566,383534,50+,M,China,TCL,2000-4000,2687,100000-500000,5000000000-10000000000,0,1,2202,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.079,Low,F,31-40,7.697575346802343,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6705027420405666,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
